doc,label_mistral,label_human,label_mixtral
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_242,DANGER,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_243,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_244,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_245,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_246,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_247,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_248,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_249,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_250,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_251,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_252,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_253,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_254,EXPLORATION,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_255,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_256,EXPLORATION,,EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_257,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_258,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_259,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_260,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_261,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_262,EXPLORATION,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_263,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_264,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_265,OTHER,,DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_266,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_267,OTHER,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_268,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_269,EXPLORATION,,OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_270,DANGER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_0,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_1,OTHER,DANGER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_2,OTHER,DANGER,EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_3,DANGER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_4,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_5,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_6,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_7,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_8,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_9,DANGER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_10,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_11,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_13,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_14,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_15,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_16,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_17,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_18,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_19,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_20,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_21,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_22,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_23,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_25,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_26,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_27,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_28,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_29,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_30,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_31,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_32,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_33,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_34,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_35,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_36,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_37,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_38,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_39,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_40,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_41,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_42,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_43,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_44,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_45,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_46,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_47,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_48,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_49,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_50,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_51,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_52,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_53,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_54,EXPLORATION,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_55,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_56,OTHER,DANGER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_57,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_58,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_59,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_60,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_61,OTHER,DANGER,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_62,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_63,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_64,OTHER,OTHER,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_65,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_66,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_67,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_68,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_69,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_70,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_71,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_72,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_73,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_74,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_75,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_76,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_77,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_78,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_79,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_80,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_81,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_82,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_83,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_84,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_85,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_86,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_87,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_88,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_89,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_90,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_91,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_92,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_93,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_94,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_96,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_97,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_98,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_99,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_100,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_101,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_102,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_103,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_104,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_105,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_106,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_107,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_108,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_109,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_110,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_111,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_112,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_113,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_114,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_115,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_116,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_117,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_118,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_119,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_120,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_121,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_122,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_123,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_124,DANGER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_125,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_126,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_127,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_128,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_129,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_130,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_131,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_132,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_133,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_134,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_135,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_136,OTHER,,EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_137,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_138,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_139,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_140,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_141,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_142,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_143,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_144,DANGER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_145,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_146,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_147,OTHER,,EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_148,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_149,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_150,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_151,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_152,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_153,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_154,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_155,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_156,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_157,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_158,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_159,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_160,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_161,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_162,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_163,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_164,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_165,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_166,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_167,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_168,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_169,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_170,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_171,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_172,OTHER,,DANGER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_173,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_174,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_175,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_176,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_177,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_178,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_179,EXPLORATION,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_180,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_181,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_182,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_183,OTHER,,OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_184,EXPLORATION,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_0,DANGER,EXPLORATION,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_1,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_2,EXPLORATION,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_3,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_4,OTHER,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_5,OTHER,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_6,OTHER,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_7,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_8,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_9,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_10,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_11,OTHER,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_12,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_13,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_14,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_15,OTHER,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_16,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_17,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_18,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_19,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_20,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_21,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_22,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_23,OTHER,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_24,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_25,EXPLORATION,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_26,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_27,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_28,EXPLORATION,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_29,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_30,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_31,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_32,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_33,EXPLORATION,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_34,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_35,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_36,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_37,DANGER,OTHER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_38,EXPLORATION,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_39,OTHER,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_40,DANGER,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_41,OTHER,DANGER,DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_42,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_43,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_44,EXPLORATION,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_45,OTHER,OTHER,EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_46,EXPLORATION,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_47,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_48,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_49,OTHER,OTHER,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_50,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_51,OTHER,,OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_52,EXPLORATION,,OTHER
