doc	label_net
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_176	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_177	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_178	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_179	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_180	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_181	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_182	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_183	OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_184	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_0	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_1	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_2	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_3	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_4	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_5	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_6	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_7	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_8	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_9	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_10	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_11	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_12	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_13	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_14	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_15	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_16	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_17	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_18	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_19	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_20	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_21	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_22	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_23	DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_24	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_25	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_26	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_27	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_28	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_29	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_30	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_31	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_32	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_33	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_34	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_35	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_36	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_37	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_38	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_39	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_40	DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_41	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_42	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_43	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_44	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_45	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_46	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_47	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_48	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_49	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_50	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_51	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_52	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_53	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_54	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_55	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_56	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_57	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_58	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_59	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_60	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_61	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_62	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_63	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_64	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_65	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_66	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_67	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_68	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_69	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_70	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_71	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_72	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_73	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_74	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_75	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_76	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_77	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_78	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_79	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_80	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_81	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_82	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_83	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_84	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_85	DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_86	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_87	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_88	DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_89	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_90	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_91	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_92	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_93	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_94	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_95	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_96	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_97	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_98	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_99	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_100	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_101	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_102	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_103	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_104	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_105	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_106	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_107	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_108	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_109	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_110	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_111	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_112	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_113	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_114	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_115	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_116	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_117	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_118	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_119	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_120	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_121	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_122	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_123	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_124	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_125	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_126	EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_127	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_128	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_129	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_130	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_131	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_132	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_134	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_135	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_136	OTHER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_137	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_0	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_1	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_2	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_3	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_4	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_5	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_6	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_7	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_9	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_10	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_11	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_12	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_13	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_14	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_15	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_16	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_17	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_18	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_20	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_21	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_22	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_23	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_24	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_25	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_26	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_27	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_28	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_29	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_30	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_31	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_32	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_33	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_34	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_35	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_36	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_37	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_38	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_39	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_40	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_41	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_42	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_43	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_44	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_45	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_46	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_47	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_48	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_49	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_50	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_51	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_52	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_53	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_54	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_55	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_56	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_57	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_58	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_59	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_60	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_61	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_62	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_63	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_64	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_65	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_66	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_67	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_68	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_69	DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_70	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_71	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_72	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_73	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_74	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_75	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_76	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_77	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_78	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_79	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_80	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_81	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_82	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_83	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_84	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_85	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_86	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_88	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_89	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_90	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_91	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_92	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_93	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_94	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_95	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_96	EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_97	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_98	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_99	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_100	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_101	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_102	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_103	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_104	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_105	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_106	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_107	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_108	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_109	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_110	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_111	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_112	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_113	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_114	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_115	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_116	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_117	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_118	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_119	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_120	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_121	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_122	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_123	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_124	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_125	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_126	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_127	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_128	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_129	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_130	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_131	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_132	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_133	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_134	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_135	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_136	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_137	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_138	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_139	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_140	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_141	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_142	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_143	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_144	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_145	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_146	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_147	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_148	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_149	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_150	OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_151	OTHER
