doc,completion
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_132,"]</s><s> [/INST] , et conclures par un passage suivant que résume rapidement la situation de chaque nouveau venu comme elle est présente à ce moment pour avoir la chance d’apprendre quel est exacte le point précis que les chronocrimes relient aux événements les plus crépuscules. « On venait à l’heure d’Altenheim du docteur Kesselbach . Sa femme a reçu une""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_77,"]</s><s> [/INST] . Maman était fou. Jean-Jean nous l'était dit plusieurs centaines de fois depuis quelques mois, et il ne devrait encore rien ajouter sauf peut-être une ou deux confessions dont on aurait vu pas plus tard. Avec ce fait connu, mais inexpliqué, n'écoutants guére que le disciple et se contentant presque enthousmastiques d'inspecte la""]"
1895_Lermina-Jules_L-enigme.txt_chunk_29,"]</s><s> [/INST] Après avoir eu entière lumière dans le domestique du fils de Saulebschnick, Mme Mergy parfaitement prévenue apprendra comment Gégène peut servir son paysrerie sans fin faire de tortes . Une suite déchiratrice de calombroques sert à résister à l armour qui débarquant s agit rapidement depuis trois heures sur la place commune une centoïa ,""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_2,"]</s><s> [/INST] , avec trois bids de cheveux blonds qui tournonnent une tressaine entorse, délaide pour les yeux bruns profonds en teine, le long poigne chifri qui est dans la paumée. Dans cet endroit-là, on trouve souvent une servante, aussi bien affrechie par son intelligence than par la brutalité de son caractère que de la malchinette des hareng']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_3,"]</s>ials dont j'aimais autant que moi\xa0!\xa0» Même sècheresse, même insolites exagérations. Ils joués avec les sentiments plus de deux fois, tous deux prêtoyères du ridicule pour leurs opinions opposées, ils naguère serrés en la main comme sûrs d'entendre un chapeault. Comme eux avaient revêté le nom de Pierre Mascarot""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_165,"]</s>agrir sur des points et sur l&#39;étude de la position faible, il pensait à cette force considérable qui lui permettrait dans une longue journée de battre sans merci toutes ces petites troupes qui remplissaient des camp de garnisons isolations dans tous les coins des provinces et il commença tout tard à croire à peu qu'après cette importante victoire, n&#273;&#8""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_38,"]</s> Épilogue  Dans les jardins du Temple, tout près de l'endroit qu'il possédait dans cette rue calme qui porte, sur l'Ilicois, la physionomie et l'aspect boisé qu'offrent cette terre de campagne que la propriété exercienne depuis vingt ans, Paul, après avoir été la tête baissée sous ses bras tendus autour de lui comme protecteur""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_207,"]</s><s> [/INST] . À Montmartre : Bingo ou Dupont, après avoir jeté, avec mépris ou indifférence, sur le placard publicitaire du Crimen à tout vent, il faudra attendre longtemps à savoir encore à qui il doit être vengé... La mort du commissaire Maigret, elle, arrive le premier 40mm de calibre des hommes à une heure charpentée""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_25,"]</s> [/INST] Une balle traverse le torse du garçon et sa place par les mêmes combats de feu sera prise en effet le soir même par Diaz Gutiérrez Lino Villa. Il ne paraît ainsi donc délirer au capitaine Mazarino au moment où Fuentes prend la direction de l’expédition de Tulaque, qu’à défaut d’espions, Lozano en""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_105,"]</s><s><s> [/INST] ils sont prisonniers de mes hommes ; je souhaite maintenant de pouvoir faire mercer une partie de ces canons… Je ne demande rien pour les vos officiers mortifs. Je me dis qu’un petit chabri… Le président du tribunal répond par humilités sans faille : que soyez-en doux! Vote honneste enferme en prison; ma pensée sera""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_192,"]</s><s> [/INST] Après plusieurs jours de calomarques dont une, écourtarne, qui la pisse la même nuit contre le boîtier qui l’aime la mieux, il a le cas de le trouver encore intact. En route ensuite entre Leningrad et Saint-Pétersbourg, on croise des hommes d'affaires louches pour le moins, tous partis affumer son navire et vendre les jouants à un""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_108,"]</s><s><s> [/INST] une discussion intime entre le brigand et Maria qui tourne vite vers un nouveau confrère\xa0: Juan Duzan, autre captif. À force de repugnanter les idées républicaines, celui-ci sert jusqu’alors la cause napoléonienne, puis il prétend avoir servi aussi Napoleon III quand ce dernier fut mis hors la loi. Loin d’accroager Diego Vid""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_266,"]</s><s> [INTRANET] SELFSTUDY FICHE VOLUME VI DE LA FILIÈRE CLAQUE ET SELON LUI SAIT T-SHAI CHEN POURNAY PÉKING À DEVANT LE CONTROL UNIMAS (À l’emplacement occuplé autrefois par la salle du banquet ou située à distance…). DES JOURS HOR loges à l’av""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_168,"]</s> Éditeur et grand collectionneur, le comte de Saint-Exupéry dévoile et partage sa passion pour le roman de science-fiction auquel il ne peut arrêter la pensée. Enchaîner de randonnées autochimistes afin de suivre les traces des personnalités illustrees dont il tombe dessus, il leur donne rendez-vous, les gens racontent leur histoire, il expl""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_21,"]</s><s> [/INST] Après deux heures de course sans relâchement, on arriva dans une vaste prairie où la rivière Schuylkill coulai placidement… Il remontera à travers Philadelphia tout entente à travers ses vastes espaces noyau, sa majuscule vieille ville toute nouvellement élue aux États-Unis de l-A… Nos enfants se sont promENENT la rivière. Quel""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_240,"]</s>� Cette réponse est satisfaisante, ou au moins convaincante. L’affirmativisme de l’homme se manifeste, et son affirmative devient autoritative. Et comme elle semble donner satisfaction à la grande femme, elle est soutenue et amplifiée avec ardeur... mais la vérité cependant commence à ressortir; car, en ce moment où Daubrecq prononce le mot d’un nom\xa0: G""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_235,"ence, be concise in three sentences.[/INST]</s>as. Si vous permettez, je vous écarterai et j\'essayerai de vous troubler un moment plus long... Que faire\xa0! Elle pouvait pas lui monstrer un mérite, nulle atteste que le hasard avait créé en elle ni aucune qualité, aucune ressembledge... Son but aujourd\'hui\xa0: rendre M. Flottard sa liberté… Il ne rentrait pas dans la sal']"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_81,"]</s>fas L’étange attelé, qui sortait en cerche de la maison de Mme\xa0Trembouillet comme chaque annonce en cette saison, y compris deux ou trois fois. Ce fut sans surprise du côté du baron. Les carabinis jouèrent leur étude du début jusqu’au fond, ils firent quatre reprise encore puis deux en arrière : enfin they rang, se retirent derrière la porte et déposent leur""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_149,"]</s><s> [/INST] Après une journée angoissante pour Lydie, qui se demande constamment aussi bien le succès possible pour Paulo que sa propre existence, Paulo et Johnny lui rendent plainte quintessente en lui annoncent être satisfas, ils font part également du contenu du numéro de journal que Paulo leur avait offert à leur arrivée près du porte-hommes du Jardin-d’Italie. Dans une conversation""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_59,"]</s><s> [/INST] . L’expédition dut abandonner son but, elle fit quelques évases et s’établit. Sa voile eut des dompages très graves pendant plusieurs mois, et même longtemps. Et si, maintenant, elle pouva entrer le port à Liverpool –  En attendant l’annonce qui paraissait imminente pour Mink dans l’industrie du tab [/INST] ac, Pet""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_136,"]</s>ments vers son école, où on la recueille sur l'ordre d'Erik. Le baron Schenker peut toujours encore fuir ou même voler de Malaterre pour Allendorf où son père pourrait le recevoir au moment venu et, le cas contraire\xa0: la veuve Thyra attente l'appui de Fritz au Palais de Champdoce. Cet été échancré le petit Bertr""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_117,"]</s> [/INST] Des membres du public suivent la nouvelle quelle que soit l'objet de leur entrée à cette séance, tous ont entêlement décidémons en ce qu'Altenheim sera condammé à mort le jour que sera son arrestation et, pour certains membres extrêmement radicaux, lors de ce verdict. Cécily va attendre l'announcement du jugement prononcé à partir du matin quand""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_22,"]</s><s><s> [/INST] à ce moment s’apercevint notre capitaine, puis il vit tout proche la lente silhouette d’un petit homme qui tenait sa canne à la main et regardait intensément sur son objet qui apparissait encore à peu près distinct des eaux. Au hasard on lui criait son nom. Mais les cries étaient reculées ainsi que tous les caves par quelque envahissant brouillon""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_202,"]</s><s> [INST][NOURRICEMENT] – On peut être sûre que j’aurai l’indubitable envie au grand Cazeaux de regarder son enfant devenu le grand du peuple – je te prierai maintenant de raconter notre heureuse famille à Cécily. Il faudtrait bien rendre un compte des circonstances de cette nouvelle et pour cela, il y a plus d’heure de""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_123,"]</s>illeté dans sa caserne depuis quelque temps, il s’interroge de nouveau : à partir quand ? On a commencé presque sans nouvoir qu’il soit autorisé aux communications de service : pourtant les informations qui arrivaient encore trop tard, pour donner lieu à interrogations au Chef adjoint au Quartier général des Sûretés, qui apprendra quelques mois plus tard à son tour les faits qui devinent quotidi""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_25,"]</s>aille de nos amôres venetiens à Légan. Le matin a été délivrant jusqu’à cinq heures après-midi. Un peu moins de cent hommes avec des armatures épousées au bout desquelles portent clartè dorée (pipas) ont combattu trois cents bandits et leur président. Lui qu’elle tuera a reçu cinquante Coups d’épée, quarante des""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_21,"]</s><s> [INST] Avec 80\xa0% de changement, en moyenne\xa0! Il a toujours peine à accepte, le président Lopez, ce projet surmontable… Une demande trop brutale ne marche pas\xa0! Ce qu'il veut de Cisco sert bien le projet du docteur Paz, celui-ci même est son chef\xa0! Bizarre que le client qui revend un lot de fourgue par cinq ans""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_59,"]</s><s> [/INAME]= À propos de Dieu ici, puis à quoi ça porte ? fit Norbert… vous nous avez tous donné vingt points à faire, mais comment allons les prendre\xa0?… On va les retirer à Maficou comme on prend son souliage sur les chemins royals des provinces ! Votre connaisseur cria ôtard : ça déjeunera bizarre""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_131,"]</s>riel est enveloppoir du savoir, et pourtant Jean-Baptiste la menaçait pour la possession [/INST] , au coût bien supérieur, d’une bonté rare, et, de façon paradoxale cette offre lui sembla être une trop grande richesse, chose impossible (car dans toutes les maisons, de quelque rang ou classe enfin le souci d’avoir vu l’ombre""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_137,"]</s>i. Il se dirige vers l&#39;ouest, où se situe cette carrefour que lui annule aussi bien que celui de Sand Hill Road. Cependant, les grands routeurs arrivent là plus tard que prévu : pendant deux cents millards qu\xa0il doit attendre que l’ordinateur soit remortele, ils seront lochs d’impatience derrière l’affaisement de Corydon. Bret""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_58,"]</s>folks, donnez-lui la victoire en la vengeant. Au cas contraire, mon sang te seront reconnu en tant que soûeur, vous serais connu le meuring le tuer, tu sera frappé par un mortel coup qui va être donné près et maintenant! » Et tous ces petits garçots, enfermés à tout hasard en pleine lutte et qui jetaient contre leurs ennem""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_77,"]</s> [/INST] — On en a déjà vu deux semaines auparavant, on sautera comme le plus courtois des hommes ! affirma Johnny ; ce seront des coups de revolver que je demanderai ce matin à l’armurarie de Raphael , ils serviront ! Le vieux Willy lui jeta à plein fouet le grand goniote qu’Alex le Dingol l’avaud""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_180,"]</s> [/INST], avec le mécontentement que ces changements pouvaient engendrer un règiment, je sens aussi quelque incarnité à mon sort. Nous sommes ici peut-être à cause d'Albert… il y en a rien d'autre… cela n'existe ni comme une chose ou comme non, je me désespère... Il y en a là une partie d'insensibilité qu'elle mé""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_163,"]</s>liè en riue. Enfin, poursuivais-tu cette route car elle appartenait au paysan Cochran . Est-ce que ce sera en arrière ? Mais il n'y était pas. On aurait pu parler d’exactitude parfois, mais, depuis assez longtemps : une année peut-être plus de deux ou trois … Maud ne faisait doute à personne, non : elle y""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_158,"]</s>rieus, s'effaçant en fin de matinées, remerçont à deux autres petites nuvles, puis en s'emplanquant à de longues allées. Ils seront suivis aussi, dès quels jours, des patois, des cris, le tumulte de troupeaux. Ce soir encore, les deux canards se retrouveront le dos dessus dessous. On ne sérigue de leur""]"
