doc,completion
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_132,"]</s><s><s><s> [/INST] . L'avoir-tu parlu\xa0? tu as paru comme un diable quand j’étais blessé et comme dix bourgeois honnêtes lors du malheur de savarin. Si mon âme eût été plus agréable au grand seigneur Ducas.... Au fonds public [/INST] , ton câble aux Anglas peut encore être tirer quelque chose..., fais l""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_77,"]</s>ins du premier poème intitle le Vieil Marble du troisième tome\xa0: CHOSE, COMENT EN EST DE LA PIERRE VENEURIEUE DE ROGUEVIL LA SOCORME QUI L'INFIRMÆ SORTANTE TUTASIT, DANS QUOUÉ HAUT COINTEMENT MON ARRIVAGE A PARIS SERONNE UT IL NE COMPLOTA J""]"
1895_Lermina-Jules_L-enigme.txt_chunk_29,"]</s><s><s> [/INST] mienne ! ma foi ! rejette l'appel sur soi mes yeux, moi qui tente, en préférant son existence à celle de ton époux, d'abaisser ainsi ses devoirs domestiques aux exactions matrimoniales… que Dieu le punisse, reconnnu, souillé comme tu es…, oh ! me voyez dans une prière, madame, à ta""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_2,"]</s><s> [inst [/INST]) À huit heures du matin, tout venait de retourner dans notre vie normale : nous étions là ; les chiens restèrent près de leur perchoir, tandis qu’Eugène passait, comme de nouveau, derrière une de nos fenêtres, et y descendit en effet dans Notre-Dame\xa0; ces trois poulaines regardèrent assez longtemps la serr']"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_3,"]</s><s><s> [/INST] avoing eu jusqu'après avoir éprouvé le charlatanisme politique. comme si cela fût faciles pour elle. Max en fut fort impressionné de ne pas trouver plus de courage aux jeunes filles... Dans ceci jure un dénivellement merveilleux. Les femmes doutesteraient si leurs mâle sussent passer le briquet sans fin. Au contraire!""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_165,"]</s>rai, pour vivre jusqu’au lendemain . Cette fois la faible lame du lit qui longeait la maison du pasteur la traverse, faisant glisser à notre marin l’argent qu’il a transporté à Brest, en nous donnant encore pour avoir rempli sa double commission au prix de cinq cents matelles une fortune abondante de cuirs et fourrures , un marchandat enchant""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_38,"]</s>riers du tableauteur, en balançant ses bras mouches. À mesure que la victoire pareissa encore incertaine, et pour ne pas sembler enfermé entre la douleur et le cynisme, il mit tout son savoir politique dans sa conversation avec mademoiselle d’avran, et il fit part à l’impostore, du côté du cordon bleu et de l’orangerie . Les petits arist""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_207,"]</s><s> [/INST], tu vois ce que cela te prend, que les trois pommes qui me sont servies semblent à moi une petite quantité .\xa0; ma faim ne m’abandonnorate. Je fini mon couteau , fais mon soupiri sur ses quelques restes liquide, sec, si légers!.. Tant mieux pour moi .. Mille et une fois que tu croirus avoir vu ton ami qui""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_25,"]</s><s> [INST] À ce moment, il arrive que, dans une des vastitudes de ta plaine, on croque trois flats et deux carrés dans la carmeline. Il est certain donc, qu’ils y trouvent quelques piastres, qui font baisser aussitôt le marchand du fourches ou du pont de Vences… Cette première victoire lui augmente un peu sa confiance... La petite bourgeoise n’ignore le march""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_105,"]</s><s> [CE LE RÉCUYARD QUITTES SA VIEILLE BLAZIRA ET ÉCOURUT AU PASSE DES CHASES FERMEE DE LA REGIME CALIFORNIEN ET DE MIQUELLENAGUE COMMENCE SON RETRAITE EN DEGLISENT MANAGATIPPICAMUS QUE GOURMENT LE VILLAGE ANANGI APELI INCONNU A""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_192,"]</s>ruises émissions en eau, nous devions absolument abandonner nous-memes…Ce spectacle m’épouvaia. Toutes nos provisions étaient dissipes…– Ce n’est rien, monsieur Barlow\xa0; vous pouvez encore être victime d’envahissemens à terre, dit le Capitan. Voici tous nos fourrures parés sur nos rayons, et là, voila not""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_108,"]</s><s> [/) La vie d’Elie avait été tourmentée depuis qu’Anthony, dans son état de folie, lui demandara de couper la queue d’un lambourget afin de lui servir une barbe... Cela, pour cette première fois n’aurait point eu, sans doute, été tant que Diephot n’essaye d’inciter Anthony par plusieurs instances et d’arracher au navarre se""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_266,"]</s>ries aux autres : Il savait très-bon à bord et devait pouvoir jouer à table. La maison de l’actrice [/INST] était donc plus ou moins grande que ce qu’on ne pensait d’abord et s’alluma en plein jour. Croyez moi, je me dévière. En arrivant là (et il fit six à sept mois), au commencement aussi, cela n’entrait jamais dans""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_168,"]</s>rès en suivant cet argent si seulement il vous convient d’envoyer en Europe votre cousin marius pour payer à sa place et à la mi. La conversation ne prit d’ampleur qu’entree gonio\xa0: — cogito (je pense). Puis, seul, quai moitié du conseIL, il dit encore quelques mots en anglais, dont l’élément dangereux se disting""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_21,"]</s><s> [/INST] Après cela. l’écume fait rage entre elles. Il convient de rester tranquille quand on joue avec une lionne et deux jeunes filles . Le capitaine répétait le jugement qu’une nouvelle gourde allait lui confirmer\xa0: «\xa0Hier soir. jugez-moi plouffe, et tenez compte de mon petit baroüde. Je me""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_240,"]</s><s> [INST] ETAPE N°4 LIRAISIE ET CENTRERASIÉE : LE CONTENT DE CHANGER UN SCIENCE-PHANTÔME POUR UNE MYSTÎREUSE ROBINETTE\xa0: EN APRÈS, A PERDU JUSQUES À MONSI ÉLOÏSE, QUE TARAM POLICE INCONNU. ENCUERLE CURIOUSE""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_235,"ence, be concise in three sentences.[/INST]</s><s> [/INST] On continue notre histoire d’Homard la Marinière qui sortira bientôt un air vivace et pleinit d’intrigues…\xa0Il venait [/INST] de sept nuits et demie depuis qu’il n’ayait vu ni maresse, ni file femme, de façon directe; donc il était impatient de recevoir au bureau Juliette, dont je revienrais après trois heures aussi']"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_81,"]</s>Romaine Lefèvre, personnage secondaire principal de Le caporal Tireur , séduite alors par deux hommes dont l’un finira tragiquement mort, trouve sa vie menacée quelques mois plus tard par un coupable qui a tué la femme qu’elle aimait. Les trois mariés font tous partie de l’opéra Chatelet . Après avoir épousé Léandre Dubois (Jean Poine), Romaine devient la""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_149,"]</s> [/INST] La petite ville avait gardé intact son architectural style colonial en coiffant quelquefois des coupoles arabes à des toitures ronds saillants surmontant des murailles reculées. Les portraits des patriarques anciens et de nobles familles libaneses étaient fixés à chaque coin. À plusieurs endroits on hissa les drapaux rouges et bruns (de Saë""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_59,"]</s><s> [/INST] Les observations maritimes du navire, au cours de ses voyages transatlantiques, ont amené de mystérieuses rumeurs en Europe. On a cru observer à voile plusieurs baleenes sauvagons et inconnus . Plusieurs conjectures très opposées se sont fait. Celles qui favorisaient un origine oceanique . L ‘une parut la première et les plus satisfaisante: cela serv""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_136,"]</s><s><s><s> [/INST] ix le plus brillant... On nous raconte pour quatrième foison que mademoiselle Buvatin était revenue chez sa maraine pour explorer un soin qui aurait été offert à sa personne . À demain, je me rappellerai.Je lui dirai encore de ne point dire un mot , afin que son absence reste occulta jusqu &#17; au moment même où on viendra aller la""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_117,"]</s><s> [/INST] Une nouvelle suspect émerge: à partir de ce moment, l'écriture du roman change. Et cela peut se concevoir\xa0; toute la partie déductive du roman porte la marque d'un intellect mécanique, comme le travail d’armourier qui rassemble les pierres les plus disparates afin de forges un objet plus valutaire. Mais ceprophète\xa0!, le fait qu'avec""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_22,"]</s>ki seigneuraient plus tard ,, il fallait enfin y mettre tout notre dévouement comme nous aborderions à terre des pays étrangers ou amies, dans des circonstances menacées, soit quelque partie que l’opération put prendre . Dans la mesure où nos corsaires étaient destinés, partons pour les aida-pierreux, aussi pauples se réveillaient contre nous par dé""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_202,"]</s><s> [INST] Finis. Eh bien, dans moins de trois minutes, chaque locataire de Paris avait déjà devu à l’Empereur une quantité considérable qui représentait soixante millions dont les plus grands résultaient directement de la confiscation de la fortune du baron de Valef. Les proprétaires terriens et marchants, sur les rives même du lac Bienheureux (divers propriéta""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_123,"]</s>rail. mais tous les matelots étaient occupés et, malgré mes supplications importunes, ils furent obligés de regarder en passant mon petit pyrège et passer comme je dis : les plombiades. La rivière est toute abbatrémie: j’arrive aux pieds du Trocadéro et descend vers un lac de waterman. À quelques pas à portée de voix, je reviens dans le pass""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_25,"]</s><s> [INST] (670) Les choses prennent assez l’allure qu’attendaient Louise et Monfort pendant de si larges journées que l’excitation interrompre leur somnolent repos entre douze heures d’apprêt.Les deux hommes partagent sur deux plans difféents la vie dangereuse dont il sortira le sort de l’Europe : l'un va chercher à régler le""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_21,"]</s> Grande galerie de Vatican , ouvrage, La grande galerye des papacys , Jean-Thomas, Delcamp, Éditions littor, Paris 1862 . Il veut enfin avoir fait le beau voyage d'Amsterdam aux Isles marines\xa0; puis celui de Berlin à Saint-Mihiel\xa0; il attendra le retour imprudynt , après des années complètes ; puis on lui offre sa""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_59,"]</s><s> [INST] Instructions ici sont complètes jusqu’à inclure la lecture même à partir du deuxième des trois premiers ouvrages. De tous les romanciers français la première moitié de nos gens auront lus Fémina qui n’épousa jamais !… Il serait ridicule (tel est le mot que vous convientrez bien avant vous dire tant) que nous citions les précieux ouvrages quisque par""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_131,"]</s> [/INST} Et là, tu viens apprendre comment la vie peut changer lorsqu&#x27;elle n\\'est plus dirigée\xa0: elle s’attache donc non plus à une pensée immobile, mais aux sensations quotidiennes que la personnalité ou les idées créent. Le matrimon a fait, jusqu&#x27;o&#xF3; au moment actuel, plusieurs fois figurer pour cette derni""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_137,"]</s>�\xa0Il fallut faire observer plus encore que la pyrame, pour satisfaire cette exigence\xa0; [/INST] puis un chantillon pour chaque pierre\xa0: l’or était sélectionné en grains de moins de seulement deux millimes, celui qui pesait exactement n ‘était arrimé et serré dans son caisson, à part des bagages propres qu’ils transportaient eux-mêmes\xa0; les pass""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_58,"]</s>stre des monstruieux : attardez vos forces et faites feu… Feu à votre père et feu au borgne : les plus audaces seront arrêtés et battus … » Ce mouvement de fraternités chez les brigands fini, sigognac, ayant retrouvé sa courage en devenant menace, retira son pistolet sur la hamte du fusil qu’Agoust avait tiré ; il g""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_77,"]</s><s>\n La place au pied du dix sept sur le perron de l’opéra est interdit aux spectateurs à cette heure.... Les quatre premiers acteurs sont restés trop longtemps. Il faut lauer le public sur cette journée grise qui va cesser bientôt sans avoir produit d’interprétairement qui satisfasse presque toutes nos sensibilités en matière de plaisirs d’imitation.... J’y ser""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_180,"]</s><s> [/INST] Cette annocheuse conversation tourne sur plusieurs points : le futur réparée du meurtre de madame le Comminges ; celle, sous les ordines de Raoul d’Harmentales , se trouva menacée par Mlle Delaforce ; les renseignements reculent\xa0; M. Burke revient de sa petite mission ; le pâtre cessera toutefois d’exciter de fun""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_163,"]</s>rias. Et maintenant, loquet ouvert de ta main même, vous avez de plus petit coeillement, depuis que, à plusieurs reprises encore de longs ans, au milieu de montagne bleue que regarde jusqu’à l’horizon, et que recueille dans ses abords vastes la rivière silencieuse et claire du Colorado, un nom restera à des oreilles sourdes : je liserai en français le""]"
