doc,label
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_44,"OTHER\]

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_10,OTHER. The scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_155,[OTHER]: The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_162,"ot; OTHER
This"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_129,"ot; OTHER

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_61,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_248,p> [OTHER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_167,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_29,"ot; OTHER
This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_54, Ott: [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_0,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_239,"OTHER[/
"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_21,DANGER\.
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_119,ef{OTHER}
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_128,"ot; OTHER
The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_123,ef{other} The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_53,: [DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_36,olie{ OTHER }
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_366,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_41,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_58,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_137,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_194,"OTHER\]

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_62,otHER\. This
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_0,"ot;OTHER
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_156,"d Other

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_146,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_18,"ot; OTHER

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_176,ot; The scene can
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_66,OTHER[/ Just
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_130,"OTHER

The"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_162,"ot: OTHER

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_112,OTHER. The scene
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_128,DANGER> The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_130,OTHER. This scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_90,"ot; OTHER
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_69,ot;OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_146,"DANGER
>"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_304,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_121,: [EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_78, Ottopia AI:
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_53," Other

The scene"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_227,"ol{
""["
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_33,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_13,[EXPLORATION
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_91,lARMES.
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_47," OttHER 

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_8,: [OTHER]
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_143,OTHER[/	
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_24,: [OTHER]
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_42,ot; The scene is
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_131,: [OTHER]
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_56,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_156,ef{DANGER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_50,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_55,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_61,"otHER>

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_322,ing [EXPLOR
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_23,OTHER[](This
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_5,"ot;OTHER
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_282,ef{OTHER}
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_15,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_201,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_133,"OTHER

The"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_29,"OTHER[/
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_69,TAG {EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_159,"[OTHER]
"
1895_Lermina-Jules_L-enigme.txt_chunk_27,OTHER. The scene
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_122,OTHER[](The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_150,ol> [OTHER
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_70,: [EXPLOR
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_22,[EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_127,DANGER>!
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_29,"ot;OTHER
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_110,ot; OTHER as the
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_79,"ausre, [OT"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_68,"ot; OTHER

"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_224,p{0ex}\
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_132,t: [OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_12,ot;OTHER.
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_93,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_297,"ot; Other

"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_78,: [OTHER]
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_105,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_73,OTHER. The scene
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_159,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_174,"isoit, il lui"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_220,HUBERT [/
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_172,ef{DANGER
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_119,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_89,OTHER[/	
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_112,using the text you provided
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_134,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_94,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_196,: [EXPLOR
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_209,"ot;OTHER
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_179,ot; The scene does
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_368,"OTHER

The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_5,"ot; OTHER

"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_87,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_202,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_191,ef{EXPLOR
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_118,ot; [OTHER
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_132,"ot; OTHER
This"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_107,OTHER\] This scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_36,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_176,"otHER>

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_122,[ OTHER] The scene
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_130,[OTHER]: The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_141,ot;EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_176,"OTHER
The scene"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_364,"EXPLORATION
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_123,wras: [OT
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_58,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_7,t: [OTHER
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_75,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_237,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_117,"ot; OTHER
The"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_108,OTHER[/	
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_169,"ot; OTHER
This"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_58,OTHER[/ The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_1,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_151,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_14,: [OTHER]
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_169,[EXPLORATION
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_211,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_147,Other	Explanation
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_220,ef{OTHER}
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_37,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_95,"b Other

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_95,ef{OTHER}
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_177,"R> OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_271," DANGER 
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_51,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_20,: [EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_108,"ot: OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_137,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_31,OTHER[/The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_163,[OTHER] The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_111,"ot;OTHER
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_6,ol> [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_19,otHER: The scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_170,"ot; OTHER
This"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_49,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_122,p> [OTHER
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_95,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_13," Other 

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_198,"{OTHER}
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_268,ot; the scene can
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_58,[OTHER]: The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_236,"ot; OTHER

"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_60,"ot; OTHER
The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_20,[DANGER]
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_19,ot; OTHER as the
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_79,ot; Mixed elements
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_1,EXPLORATION]
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_162,"[OTHER]
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_69,"ot; OTHER
The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_67,"ot; OTHER

"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_294,{OTHER} \
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_71,"[OTHER]
"
1895_Lermina-Jules_L-enigme.txt_chunk_15,"{OTHER}
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_7,OTHER\] This scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_24,[DANGER]
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_127,"ually, scenes should be"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_54,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_21,"{OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_126,heureusement pas pour
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_32,otHER[/	
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_228,otHER[/ explanation
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_156," Other
This scene is"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_144,[OTHER]: The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_164,OTHER[/Just
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_205,"OTHER\]

"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_52,"[OTHER]
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_177,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_95,ot; this scene can
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_119,"otHER
This scene"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_64,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_272,p 1: D
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_354,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_7,"R> OTHER
User"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_314,[OTHER] as
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_178,"ot; OTHER
This"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_4,": DANGER
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_113,ef{DANGER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_4,ot; this scene describes
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_163,ot; THE SCEN
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_246,DANGER> The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_116,OTHER\] This scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_198,"OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_187,[EXPLORATION
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_71,[OTHER] :
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_33,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_44,p> [OTHER
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_101,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_119,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_24,[OTHER] The
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_130,ef{EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_80,"OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_266,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_68,"ef{other}
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_48,ot; This scene (
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_54,[DANGER]
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_11,[OTHER]: The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_118,"ot; OTHER
This"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_173,: Based on the provided
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_23,DANGER> The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_19,ing to analyze is not
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_157,"ot; OTHER
The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_123,DANGER> The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_92,"otp; OTHER
"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_43,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_96, ALSO [DAN
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_114,ot; This scene can
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_40,"ot; OTHER
User"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_27,"ot; OTHER
User"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_35,OTHER\] This scene
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_96,: [OTHER]
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_43,ot;OTHER;
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_184,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_27,"ot;OTHER
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_173,[OTHER] The
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_50,OTHER[/Just
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_57,"[OTHER]
"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_192,OTHER: The scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_233,DANGER>
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_30,"{OTHER}
"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_41,p> [OTHER
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_84,"[OTHER]
"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_96,"DANGER, based"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_76,[EXPLORATION
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_0,[EXPLORATION
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_78,OTHER. The scene
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_92,p> [OTHER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_141,"ot; OTHER
This"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_40,[OTHER] The
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_18, OttHER - The scene
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_74,ef{EXPLOR
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_0,ot;OTHER;
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_30,"[OTHER]
"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_152,[OTHER] The
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_240, DANGER
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_35,"otHER>
This"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_105,"ot; OTHER
The"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_114,DANGER>
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_76,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_223," Otther

The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_172,"OTHER

The"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_274,: [DANGER
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_42,ussive: [OT
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_161,ing [EXPLOR
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_5,ot; This passage does
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_147,[OTHER] The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_14,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_243,"ot; OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_68,"OTHER[/
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_41,OTHER[](The
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_167,[OTHER>EX
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_6,"ot; OTHER
The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_73,ef{EXPLOR
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_196,OTHER\] The scene
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_38,ol{fboxrule
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_215,[EXPLORATION
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_5,ef{OTHER}
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_204,p> [OTHER
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_22, {OTHER} 
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_25,DANGER\.
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_64,"
OTHER
The"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_145,OTHER[/The
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_148,DANGER>!
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_96,[OTHER] The
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_22,[EXPLORATION
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_39,"[OTHER]
"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_79,[EXPLORATION
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_34,"OTHER

The"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_36,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_3,"ot; OTHER

"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_139,"
OTHER
User"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_23,"ot;OTHER
"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_32,OTHER[/	
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_25,bOT> [EX
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_26,ef{OTHER}
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_66,otHER| The scene
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_94,"{OTHER}
"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_40,DANGER>!
